	id	size	size	sex	height	weight	x2d	y2d	x3d	y3d	z3d
17419	3096	4	0.103448	F	157	52.0	0.184624	0.869942	-84.75866422631668	-28.495147829324686	-19.408310560676377
17420	3108	2	0.034483	F	165	64.0	0.592334	0.956215	-71.95250056792864	-2.5385270482960003	13.255711631822544
17421	3109	1	0.0	M	193	98.0	0.844941	0.806419	-44.61673486225011	52.63383501126993	55.06598178862142
1490	3118	2	0.034483	F			0.629205	0.581169	-52.98915891349624	51.34604118673222	51.61236294518862
10893	3126	1	0.0	M	178	65.0	0.49114	0.861598	-41.1064063240495	51.58437107935632	60.7563108531501
17422	3150	4	0.103448	M	175	72.0	0.384817	0.941132	-50.903071177766236	53.83885347721397	53.41950075543132
8596	3187	7	0.206897	M			0.751308	0.294337	-5.5445830249881976	-28.166149339657043	24.78247232270991
2108	3207	2	0.034483	M			0.56221	0.356116	50.20734129175417	-64.22784877386852	-44.79247488435712
2109	3208	1	0.0	M			0.356851	0.435063	50.1555035804039	-63.39470078519089	-45.49786066612291
14549	3209	1	0.0	F	169	61.0	0.905155	0.599473	48.88528023504725	-64.32892480998919	-42.63117016433553
14550	3210	1	0.0	M	181	76.0	0.917385	0.587118	5.526845024029559	24.032019192742393	-85.92704171879467
6093	3211	2	0.034483	M	180	84.0	0.589532	0.258442	8.151834809210442	48.551006898166946	-57.05253632318632
3758	3212	1	0.0	M			0.624894	0.682194	-16.76623017600354	28.165218776695816	-9.758530427870319
2110	3213	1	0.0	M			0.53915	0.358168	-16.8204315309802	27.274442929682067	-6.706289676886039
2648	3214	2	0.034483	M	178	83.0	0.558657	0.348837	32.288151585556335	-11.538491257458478	-56.44156596558136
1491	3215	6	0.172414	M			0.359573	0.46949	-4.725336226954359	16.025781045957828	-8.304151192010648
6914	3245	3	0.068966	M			0.424396	0.233838	-48.93646942959587	50.374305035100605	46.67100134963266
14551	3251	3	0.068966	M	169	60.0	0.884711	0.352317	-58.599606605106494	20.88785360396298	24.044105698439324
14552	3258	1	0.0	F	160	50.0	0.18725	0.781952	-92.67185077471397	-37.06038272290553	-37.7845491101799
9581	3259	3	0.068966	M	188	98.0	0.657062	0.186746	-35.313566348701606	57.97568321564258	18.3369845380272
2649	3288	2	0.034483	F			0.672206	0.474716	-24.684008364513716	20.510774879202845	10.296314254118279
9582	3290	2	0.034483	M	183	85.0	0.717087	0.787141	-60.108211157970715	-0.26618092234396684	6.762676247520157
11762	3292	1	0.0	M	174	62.0	0.847917	0.654758	-61.526099271916564	3.6539266387744895	6.6593748735678915
6915	3295	2	0.034483	F	170	69.0	0.497332	0.806253	-93.69718650154257	-35.407295356469426	-47.983980069957475
13156	3296	1	0.0	M	183	85.0	0.756323	0.809959	-96.0737370194319	-35.45496133499424	-49.81276965154977
2650	3359	3	0.068966	M	174	76.0	0.623127	0.666347	-93.88295795248347	-34.7664839409936	-45.666214370327545
3759	3364	2	0.034483	M	174	72.0	0.525659	0.718597	-81.8110047324029	-27.140485665145775	12.990585362923255
14553	3381	5	0.137931	M	176	82.0	0.705809	0.904307	-70.77565398943361	-0.8006507665105715	12.064937373754976
17423	3382	2	0.034483	M	182	82.0	0.875329	0.780796	-66.64338551133345	8.307856875076158	12.40448413980899
6916	3383	3	0.068966	M	178	76.0	0.748874	0.359516	-17.544117529213388	-4.373652836973421	31.444033264869443
7645	3385	1	0.0	M	177	77.0	0.766604	0.346332	-61.65006952784305	26.640112392522724	50.384399219893446
3274	3414	1	0.0	M			0.646164	0.632957	-43.96030800024785	34.00558541297849	6.429405487776222
10894	3433	3	0.068966	M	180	87.0	0.15567	0.345221	-4.934336265579632	50.0072535625036	-15.127730262972463
2651	3456	3	0.068966	M			0.328355	0.458685	4.487249591355617	20.30047900802081	-34.856642192032886
17424	3464	3	0.068966	F	163	60.0	0.959411	0.463903	-22.86829357352988	72.93278462504114	18.759269566246633
3760	3469	2	0.034483	M	172	55.0	0.657275	0.359889	13.057188714361395	33.39391825041357	-6.340086056678157
11763	3472	18	0.586207	M	171	55.0	0.254584	0.862477	18.37589841361574	32.928437348691496	0.6293274408055949
14554	3473	6	0.172414	F	157	54.0	0.932255	0.450786	-66.83191934678806	-31.36320799225341	-10.134867957918493
15984	3486	3	0.068966	M	164	56.0	0.925961	0.650844	-78.34346153690377	2.7386103688188825	-12.81791391513236
11764	3491	2	0.034483	M	183	91.0	0.621618	0.87194	-39.078123628473804	78.70023583671707	29.14850507023464
6094	3514	3	0.068966	F	163		0.774441	0.496987	-13.457700264265895	8.440225738863985	9.59079166787385
9583	3530	2	0.034483	M			0.189452	0.352647	54.943170659401375	-44.14837476872679	-37.40507674423888
9584	3531	2	0.034483	F			0.287902	0.231576	55.08795282051925	-40.777752912671275	-36.25670784018564
3761	3546	1	0.0	F	172	58.0	0.499015	0.723605	55.35109301244769	-43.84092743765041	-34.787757737476944
15985	3590	1	0.0	F	163	52.0	0.057373	0.54385	56.35293108222379	-43.694203901458145	-31.792063379449964
11765	3595	1	0.0	F	155	48.0	0.361535	0.861861	53.97638056433445	-43.741869879982964	-33.62085296104226
3762	3598	1	0.0	F			0.282872	0.551294	55.16465582327912	-43.71803689072055	-32.706458170246115
13157	3604	10	0.310345	M	170	65.0	0.404809	0.919004	46.052932903242656	-29.945515594925848	-20.803127050341764
14555	3605	2	0.034483	M	178	72.0	0.140159	0.71515	-42.171229692546746	73.8300010558882	23.44821668822167
11766	3610	4	0.103448	M	173	70.0	0.410478	0.875573	-36.16604160468738	77.57656696354485	19.14194385289817
3763	3626	2	0.034483	M			0.537986	0.509437	-13.655906658600546	86.37426773498423	-2.3072306023013813
15986	3633	1	0.0	F	172	62.0	0.597471	0.934083	13.045901534310673	37.18250595478728	-58.89470997159993
13158	3634	4	0.103448	F	163	55.0	0.481119	0.106828	-25.850486602031268	52.45651819201212	-16.731481128737492
14556	3639	1	0.0	F	172	70.0	0.500979	0.921141	-90.11005823395992	-74.72834721848811	-22.559895594503345
8597	3645	10	0.310345	M			0.696039	0.246242	6.204870668940719	-44.263866952880974	-13.752079707856941
11767	3646	1	0.0	F			0.881714	0.526522	36.17985510213809	-14.0959019374439	-62.55399270980698
3275	3660	5	0.137931	M			0.303591	0.458461	37.45029693326619	-12.004244149687029	-58.73151120855441
907	3674	1	0.0	F			0.57306	0.55435	37.94502309969144	-11.128279041766442	-56.24316345419997
11768	3676	3	0.068966	M	187	104.0	0.640248	0.149849	71.94854972397853	-52.50521556178236	1.5597351724087762
4568	3677	2	0.034483	M	182	65.0	0.738377	0.566511	37.26825701609665	-13.788972166160114	-54.745454002260914
2111	3679	1	0.0	M			0.634354	0.423321	38.07296185466896	-11.172227446718178	-52.77265017713244
8598	3682	1	0.0	M	185	75.0	0.351559	0.216767	16.00381648541616	1.5799460581190523	38.16223119021216
315	3686	1	0.0	M			0.469195	0.547758	-61.49471156712304	3.0762471092187162	-22.730920206606466
7646	3707	1	0.0	M	183	80.0	0.667749	0.769386	5.82305327289421	20.793537905255352	-78.14768340652004
8599	3708	2	0.034483	M	180	86.0	0.681295	0.794733	-76.64090969790975	-38.336074640483176	38.91890942984004
710	3715	1	0.0	M			0.54622	0.467089	-83.26964221668972	-38.405710807961505	34.93038786407665
7647	3717	7	0.206897	M	179	70.0	0.439702	0.959678	-9.727499949940698	-31.237297005227344	27.745741426413424
7648	3722	1	0.0	M	175	75.0	0.480086	0.815176	13.031668509045225	-7.281223620749213	-74.98731258353637
4569	3724	2	0.034483	M	174	72.0	0.484874	0.747108	-48.78484315436507	32.89639412070375	46.16376050506542
1492	3734	6	0.172414	M			0.356164	0.58773	-56.71244970426783	33.23743935071648	42.70207470102685
15987	3746	1	0.0	M	184	85.0	0.732055	0.870002	-47.29610735724697	32.99157830438753	50.969176283483485
10895	3757	1	0.0	M	181	95.0	0.691172	0.810591	-53.23748365197033	32.872413358075484	46.39720232950276
8600	3764	3	0.068966	M	177	80.0	0.684074	0.796473	-74.2432106708283	-9.986870918492649	-27.20696283775816
13159	3772	4	0.103448	M	172	70.0	0.161544	0.737087	-73.24003541383414	-35.01508976771407	-33.65699113872628
908	3775	1	0.0	M	180		0.450764	0.57342	-63.506033025473876	19.586692598351963	50.48644522226173
6095	3782	4	0.103448	M	180	75.0	0.264641	0.667469	-38.09565549685369	37.64676392585314	32.960652296634464
3276	3795	2	0.034483	F			0.387193	0.349432	-62.30194128097768	-9.66521171394903	12.88095967413405
13160	3806	1	0.0	M	184	79.0	0.099545	0.469449	54.071592546729434	-9.660135434017487	47.808119869090966
6917	3819	1	0.0	M	185	86.0	0.705017	0.709419	12.388337186074224	45.90985207028148	-26.485263765477203
17425	3823	1	0.0	F	160	54.0	0.141015	0.790319	12.475167423234112	49.14267843722792	-37.83391407364457
11769	3824	8	0.241379	M	178	80.0	0.195924	0.808889	1.847645732589383	-4.056821817168916	-58.679289350749855
6096	3837	2	0.034483	M	173	78.0	0.218991	0.454757	27.516339496239816	-10.367686653052814	-80.63626525399779
9585	3852	1	0.0	F	173	68.0	0.499273	0.168611	25.009452499531463	-7.28283054399263	-45.76981751974874
711	3865	1	0.0	M	175	77.0	0.516358	0.563291	24.84467922575451	-6.724385502025011	-23.614580162369805
3277	3866	3	0.068966	M			0.30556	0.461725	65.03688314352472	-20.409516904030962	33.64722737896076
6918	3867	2	0.034483	M	177	82.0	0.715148	0.718309	86.19013409087538	-25.351381774251323	62.6156949773339
2652	3869	1	0.0	M	182	77.0	0.553787	0.674246	86.86193634499203	-27.531641336436337	66.96470423391463
8	3872	1	0.0	M			0.516282	0.528926	85.67366108604736	-27.555474325698746	66.0503094431185
1493	3882	2	0.034483	M			0.559163	0.643074	11.997943391594	56.00319811151395	-48.2397393350468
3278	3884	1	0.0	M			0.65339	0.386353	12.424686792068648	50.256263749286234	-37.51295572590884
3279	3885	2	0.034483	M	177	72.0	0.58233	0.695162	12.184925535491661	50.57761342533334	-34.65029808733745
13161	3889	1	0.0	F	169	63.0	0.572391	0.89172	85.29585737250572	-63.947257701000176	23.923293492938484
4570	3897	2	0.034483	M	178	68.0	0.676422	0.357873	85.79677640739376	-63.873895932904034	25.421140671951974
14557	3903	1	0.0	F	179	74.0	0.576622	0.909571	86.2976954422818	-63.80053416480791	26.918987850965472
17426	3906	2	0.034483	M	183	78.0	0.118997	0.760238	69.27635631763074	-26.161988372710578	37.005785574864774
15988	3909	2	0.034483	F	175	72.0	0.582513	0.943463	85.06038079462792	-44.73376796571493	41.61580996234086
11770	3920	4	0.103448	F	169	69.0	0.573451	0.902352	-49.77062780864219	-52.277248131900485	-13.13660666972519
316	3923	4	0.103448	M			0.457357	0.525574	54.11356744483555	-33.385522280203325	-13.225541934621724
8601	3940	6	0.172414	F	165	56.0	0.301269	0.230231	65.2448674041748	-54.86080388747615	-12.369270978054507
7649	3945	9	0.275862	M	183	71.0	0.415745	0.189128	-56.709950747878935	-21.042342642296315	-23.527808018590928
13162	3951	8	0.241379	F	158	58.0	0.903913	0.518889	5.211269410789452	17.853493981992834	-7.528530442408634
11771	3962	1	0.0	M	181	84.0	0.653685	0.849808	-50.392032586941596	36.95975931057788	28.903981044723178
8602	3964	1	0.0	M	187	88.0	0.63354	0.804805	-43.39395112923779	38.63434450864191	33.655874738145705
6919	3972	2	0.034483	M	180	71.0	0.414416	0.236396	45.850722175863176	-28.498177281841528	-29.230261012279588
9586	3975	1	0.0	M	183	83.0	0.64201	0.82584	87.06194887956403	-72.82702733622455	16.42742989360049
8603	3977	2	0.034483	M	190	92.0	0.638079	0.815228	5.885510654382635	16.674584460189273	-79.7393113796011
2112	3986	1	0.0	M			0.635256	0.427932	6.109851191926726	14.773441185233548	-74.44349653802396
909	3987	2	0.034483	M			0.542727	0.608705	5.567277128987968	18.193591820122784	-72.71167524575338
6920	3989	1	0.0	M	173	77.0	0.618089	0.770505	5.5511313917344935	15.602486931397305	-67.98940571864338
2653	3992	2	0.034483	M			0.335288	0.585134	85.70131956233656	-12.682227669514841	80.33871019743556
317	3995	2	0.034483	M			0.529797	0.489701	85.70131956233655	-12.682227669514841	80.33871019743557
2113	3997	2	0.034483	M			0.568376	0.658026	-95.19122040635426	-61.728402240408116	1.5680619097224067
2114	3998	2	0.034483	M			0.568203	0.66191	-95.37706582820934	-61.14513758810408	3.8595535946413233
6921	4005	6	0.172414	F	168	53.0	0.800496	0.474546	-86.0116601103245	-43.557994092350576	17.177479913728565
11772	4012	1	0.0	M	170	60.0	0.820564	0.706141	-78.39683215474089	-33.806011989878215	26.8546540273356
14558	4016	2	0.034483	F	162	50.0	0.872447	0.717625	-79.37417035001465	-30.93728293847103	27.58723573982492
10896	4045	2	0.034483	F	162	48.0	0.825836	0.68199	-79.28464687551212	-33.75849378471925	29.83128022416139
9	4060	2	0.034483	M			0.509899	0.498893	-38.3291253350537	73.63455718604128	11.807142051305824
13163	4065	1	0.0	M	191	103.0	0.583862	0.123043	-32.98188666980268	73.74180563772214	15.921918609888488
4571	4076	2	0.034483	M	178	70.0	0.659326	0.340357	-34.263380523331634	73.77941792192465	16.048173602707756
10897	4085	10	0.310345	F	177	60.0	0.508543	0.125113	-21.38280543814354	38.07615743591677	-14.626625966097677
9587	4091	1	0.0	M	186	94.0	0.591968	0.178392	-42.85092620999452	33.97344414882028	11.583676821484982
15989	4096	1	0.0	M	194	105.0	0.626879	0.098514	14.295078954616471	7.491358874830256	4.65668891287575
3764	4098	1	0.0	M	170	68.0	0.605944	0.696729	13.793110122836083	9.337929971958417	10.099748899145
14559	4105	3	0.068966	M	177	68.0	0.850084	0.302146	61.7575116128769	-7.419896646730568	35.47950516795455
318	4110	1	0.0	M			0.513003	0.544825	-46.74159668088713	1.2287109455535745	-9.369751506331518
319	4111	1	0.0	M			0.515639	0.544891	-37.63010489722244	6.014136647121552	-4.258018334025399
11773	4121	1	0.0	M	179	74.0	0.871173	0.581421	13.496447266078007	19.94424169466713	-7.295545230294527
11774	4124	11	0.344828	M	191	76.0	0.36537	0.135421	-20.156211194771995	48.34238215235933	4.110222870357904
2654	4126	2	0.034483	M			0.338105	0.43449	-18.766581680123956	67.38222003256004	-20.59108286905844
14560	4127	2	0.034483	M	178	76.0	0.85898	0.302271	-16.848229184578514	33.26336111661997	0.0674433768404139
6922	4128	1	0.0	M	172	84.0	0.655577	0.755947	-59.94785436467046	-1.5908491664018634	-17.6396367078415
5407	4135	1	0.0	M	177	75.0	0.635586	0.718857	-62.74990033616331	0.0905184037562421	53.678327910523294
3765	4144	3	0.068966	M	165	70.0	0.503082	0.304039	-59.26343071918418	11.235008252413152	33.135331690267286
11775	4150	2	0.034483	M	170	59.0	0.230204	0.791056	-77.1386840164934	-29.667514975589242	43.038435107580234
17427	4161	1	0.0	M	175	85.0	0.954052	0.588417	-76.93925667491376	-25.06083669348934	41.29220734891524
9588	4175	3	0.068966	M	183	82.0	0.168559	0.429748	-79.50340393431799	-29.415677952791814	43.522166269151164
6097	4177	7	0.206897	M	183	77.0	0.239598	0.390189	-55.533935385956696	3.44692725821147	40.406146171039346
6923	4185	4	0.103448	F	169	65.0	0.32427	0.266342	-16.480712126035655	32.3665147389466	36.336612078634154
910	4214	3	0.068966	M			0.426352	0.537318	-60.35040796793944	-4.4308165693750015	25.638339389388147
11776	4220	2	0.034483	M	196	100.0	0.782649	0.766673	-82.35479215932253	-46.915217266068495	34.64815390382417
13164	4237	1	0.0	M	189	100.0	0.618688	0.136891	-79.38410401196083	-46.855634792912475	36.93414088081455
14561	4256	6	0.172414	M	185	81.0	0.122764	0.711893	-80.44129358886796	-45.49279194457123	37.446898116847514
15990	4257	13	0.413793	M	174	73.0	0.34038	0.087656	-65.49193336011663	-8.56284799040437	-12.532338091910011
7650	4269	2	0.034483	F	165	67.0	0.293326	0.277559	-6.776489225382782	-34.079269217172936	-4.488483514199809
911	4275	2	0.034483	M			0.563209	0.449319	22.71100899652761	19.054940379733765	-0.7817290369709622
912	4278	1	0.0	M			0.518973	0.430431	-92.89586487426298	-79.29136424685801	-39.338986432946655
2655	4279	1	0.0	F	172	58.0	0.651295	0.594982	-89.33103909742897	-79.21986527907079	-36.59580206055821
17428	4286	5	0.137931	M	181	76.0	0.918823	0.295253	-66.04973478057809	-14.131534620471395	-0.7836057778080466
14562	4292	1	0.0	F	167	67.0	0.595206	0.914001	-93.9318892649126	-61.40495336104937	-33.67008526725253
6924	4300	2	0.034483	M			0.222459	0.415931	-92.14947637649558	-61.369203877155755	-32.29849308105831
3766	4301	6	0.172414	M	163	63.0	0.278445	0.459349	-93.41027019402962	-59.20413165575432	-21.424563424341
2656	4303	3	0.068966	M			0.327443	0.468045	-34.43239982856135	-43.173871245012755	23.102188676431023
17429	4314	1	0.0	F	168	60.0	0.955438	0.562756	84.17859362481941	-17.72856061583932	75.62761405765377
15991	4317	2	0.034483	M	186	99.0	0.639498	0.105065	48.765010831616934	24.83243724252654	28.358355421387238
7651	4318	5	0.137931	F	164	60.0	0.819442	0.499897	42.79577229038901	-27.50499003382105	24.71874129087087
6925	4321	9	0.275862	M	178	73.0	0.398791	0.219958	-24.10085924399586	-61.505978482057735	33.99926774203412
13165	4322	14	0.448276	M	179	72.0	0.832898	0.259106	-67.64380313940532	-28.66172457685182	21.094149049787283
15992	4323	5	0.137931	F	174	72.0	0.060861	0.595791	-33.974437291454414	63.6240277258957	30.60048282542642
15993	4325	1	0.0	M	171	74.0	0.534716	0.936717	-92.4412499531069	-66.84571224535483	-40.42267069282725
8604	4328	2	0.034483	M			0.620374	0.210486	-92.58804609576865	-59.96678661728191	-44.751029264589945
15994	4329	1	0.0	M	177	80.0	0.931204	0.584944	-92.73484223843037	-53.08786098920898	-49.07938783635263
2115	4337	1	0.0	F			0.651452	0.470695	-91.5465669794857	-53.06402799994657	-48.164993045556486
1494	4348	3	0.068966	M			0.560822	0.359274	-92.92076163119964	-52.5621431000767	-46.81417016614473
2657	4349	2	0.034483	M			0.568413	0.348175	-93.8399420941443	-43.846946089055336	-49.95105957723392
14563	4352	1	0.0	F	162	58.0	0.289573	0.152794	-92.05752920572728	-43.811196605161726	-48.5794673910397
11777	4370	1	0.0	M	178	78.0	0.857573	0.642925	-31.03752149481933	80.26840538687726	11.955534141508316
2658	4375	6	0.172414	M			0.652034	0.401687	-45.941267849326245	44.549629880456074	25.927818344587738
17430	4383	1	0.0	M	192	82.0	0.717931	0.897196	-36.898927118170576	59.544497529380536	12.072515717108617
13166	4384	2	0.034483	M	172	68.0	0.132932	0.354799	-80.37198125601739	-40.40132913059301	14.193533291136209
14564	4385	2	0.034483	M	175	57.0	0.296051	0.8679	-80.134276383972	-37.32233960068952	14.19615635272999
11778	4392	2	0.034483	F	162	52.0	0.872512	0.627188	-78.51094110903557	-36.51689797525796	16.214886782151446
3767	4401	6	0.172414	F	167	60.0	0.363301	0.33295	-63.77856343433859	10.167391162590897	36.81412181981937
8605	4402	1	0.0	M	166	73.0	0.648313	0.797674	-45.382043411598914	63.57447080868897	54.21217099849197
14565	4409	2	0.034483	M	183	83.0	0.73449	0.860533	-47.15353834523816	61.364230977990864	56.023590956560106
13167	4423	4	0.103448	M	181	98.0	0.655964	0.139151	-46.48797176310936	59.66697557590447	58.50521698654406
8606	4425	1	0.0	F			0.810262	0.618859	-46.67968300238135	61.02097820416601	59.06069551842124
13168	4457	10	0.310345	F	165	60.0	0.078285	0.565631	26.32553441216516	-23.63282728658279	46.52954145028373
320	4463	1	0.0	M			0.518762	0.469869	-63.09836434488127	15.9432206585604	41.44772627949075
14566	4468	1	0.0	M	179	77.0	0.743916	0.843584	-19.27743433129352	85.4223359445763	10.35020110596001
14567	4476	1	0.0	M	185	127.0	0.329312	0.881415	-43.43890659599505	27.690617423190098	3.565664469635219
13169	4478	1	0.0	F	170	64.0	0.607317	0.883097	-61.78295933402444	4.96511882859223	10.602760922734983
6098	4480	2	0.034483	M	170	75.0	0.641098	0.749959	-61.09624920387253	8.023484378071515	15.529038174100524
6926	4481	1	0.0	M	183	87.0	0.64591	0.764124	-60.063424544522775	11.656195808425757	15.204219189084382
10898	4486	15	0.482759	M	175	68.0	0.795874	0.274622	-34.99050430991287	7.211918430440551	-3.706367686859649
14568	4503	3	0.068966	F	165	52.0	0.175981	0.800243	-72.24602663426548	-4.908587944589708	-13.444489998748836
6927	4524	3	0.068966	M	183	82.0	0.402852	0.238899	-96.24579685579683	-44.30488944647963	-15.324762374472792
13170	4525	7	0.206897	M	175	70.0	0.34183	0.129983	-35.31942316554223	29.22297932512719	1.9722501195217836
11779	4527	2	0.034483	M	187	92.0	0.719715	0.830222	-43.39265488088408	44.79287436965875	22.59370820102768
8607	4528	1	0.0	F	162	59.0	0.498644	0.836093	89.28429398686949	-86.19995594940677	72.3227057585358
15995	4530	2	0.034483	F	167	60.0	0.215441	0.18105	89.78521302175753	-86.12659418131062	73.82055293754931
17431	4538	1	0.0	M	190	84.0	0.311542	0.913999	89.0978567977009	-86.0770654024769	74.40400532576665
17432	4540	2	0.034483	M	179	73.0	0.879613	0.256036	93.12525010804302	-84.4620626775689	76.86991204219879
11780	4554	3	0.068966	M	187	91.0	0.799857	0.780722	89.30788121608482	-85.65849670993403	76.92147323015124
